id,countryid,recorddate,cases,deaths
40222,398,2020-05-16,0,7
40223,398,2020-05-15,0,1
40224,398,2020-05-14,0,0
40225,398,2020-05-13,0,2
40226,398,2020-05-12,0,0
40227,398,2020-05-11,0,11
40228,398,2020-05-10,1,4
40229,398,2020-05-09,0,8
40230,398,2020-05-08,0,3
40231,398,2020-05-07,1,1
40232,398,2020-05-06,0,1
40233,398,2020-05-05,0,18
40234,398,2020-05-04,0,3
40235,398,2020-05-03,0,6
40236,398,2020-05-02,0,0
40237,398,2020-05-01,0,6
40238,398,2020-04-30,0,16
40239,398,2020-04-29,0,0
40240,398,2020-04-28,3,16
40241,398,2020-04-27,0,0
40242,398,2020-04-26,1,68
40243,398,2020-04-25,0,15
40244,398,2020-04-24,0,0
40245,398,2020-04-23,2,28
40246,398,2020-04-22,1,19
40247,398,2020-04-21,0,27
40248,398,2020-04-20,0,32
40249,398,2020-04-19,0,33
40250,398,2020-04-18,0,0
40251,398,2020-04-17,1,28
40252,398,2020-04-16,3,29
40253,398,2020-04-15,2,30
40254,398,2020-04-14,1,34
40255,398,2020-04-13,2,28
40256,398,2020-04-12,3,33
40257,398,2020-04-11,2,45
40258,398,2020-04-10,1,50
40259,398,2020-04-09,2,54
40260,398,2020-04-08,4,111
40261,398,2020-04-07,0,38
40262,398,2020-04-06,3,51
40263,398,2020-04-05,4,191
40264,398,2020-04-04,4,103
40265,398,2020-04-03,3,104
40266,398,2020-04-02,2,120
40267,398,2020-04-01,0,0
40268,398,2020-03-31,3,263
40269,398,2020-03-30,1,143
40270,398,2020-03-29,1,109
40271,398,2020-03-28,0,0
40272,398,2020-03-27,1,91
40273,398,2020-03-26,0,111
40274,398,2020-03-25,0,107
40275,398,2020-03-24,3,106
40276,398,2020-03-23,0,122
40277,398,2020-03-22,0,233
40278,398,2020-03-21,0,154
40279,398,2020-03-20,0,35
40280,398,2020-03-19,0,0
40281,398,2020-03-18,0,0
40282,398,2020-03-17,0,63
40283,398,2020-03-16,0,32
40284,398,2020-03-15,0,0
40285,398,2020-03-14,0,12
40286,398,2020-03-12,0,11
40287,398,2020-03-11,0,9
40288,398,2020-03-07,0,3
40289,398,2020-03-05,0,4
40290,398,2020-03-02,0,1
40291,398,2020-03-01,1,0
40292,398,2020-02-29,0,2
40293,398,2020-02-28,0,0
40294,398,2020-02-27,0,0
40295,398,2020-02-26,0,3
40296,398,2020-02-25,0,2
40297,398,2020-02-24,0,0
40298,398,2020-02-23,0,0
40299,398,2020-02-22,0,0
40300,398,2020-02-21,0,0
40301,398,2020-02-20,0,0
40302,398,2020-02-19,0,0
40303,398,2020-02-18,0,1
40304,398,2020-02-17,0,0
40305,398,2020-02-16,0,0
40306,398,2020-02-15,0,1
40307,398,2020-02-14,0,0
40308,398,2020-02-13,0,0
40309,398,2020-02-12,0,1
40310,398,2020-02-11,0,0
40311,398,2020-02-10,0,0
40312,398,2020-02-09,0,0
40313,398,2020-02-08,0,7
40314,398,2020-02-07,0,0
40315,398,2020-02-06,0,0
40316,398,2020-02-05,0,6
40317,398,2020-02-04,0,0
40318,398,2020-02-03,0,0
40319,398,2020-02-02,0,0
40320,398,2020-02-01,0,5
40321,398,2020-01-31,0,0
40322,398,2020-01-30,0,0
40323,398,2020-01-29,0,0
40324,398,2020-01-28,0,6
40325,398,2020-01-27,0,3
40326,398,2020-01-26,0,0
40327,398,2020-01-25,0,1
40328,398,2020-01-24,0,0
40329,398,2020-01-23,0,0
40330,398,2020-01-22,0,2
40331,398,2020-01-21,0,0
40332,398,2020-01-20,0,0
40333,398,2020-01-19,0,0
40334,398,2020-01-18,0,0
40335,398,2020-01-17,0,1
40336,398,2020-01-16,0,0
40337,398,2020-01-15,0,0
40338,398,2020-01-14,0,0
40339,398,2020-01-13,0,1
40340,398,2020-01-12,0,0
40341,398,2020-01-11,0,0
40342,398,2020-01-10,0,0
40343,398,2020-01-09,0,0
40344,398,2020-01-08,0,0
40345,398,2020-01-07,0,0
40346,398,2020-01-06,0,0
40347,398,2020-01-05,0,0
40348,398,2020-01-04,0,0
40349,398,2020-01-03,0,0
40350,398,2020-01-02,0,0
40351,398,2020-01-01,0,0
40352,398,2019-12-31,0,0
40353,399,2020-06-22,0,0
40354,399,2020-06-21,0,0
40355,399,2020-06-20,0,0
40356,399,2020-06-19,0,0
40357,399,2020-06-18,0,0
40358,399,2020-06-17,0,0
40359,399,2020-06-16,0,0
40360,399,2020-06-15,0,0
40361,399,2020-06-14,0,0
40362,399,2020-06-13,0,0
40363,399,2020-06-12,0,0
40364,399,2020-06-11,0,0
40365,399,2020-06-10,0,0
40366,399,2020-06-09,0,0
40367,399,2020-06-08,0,0
40368,399,2020-06-07,0,0
40369,399,2020-06-06,0,0
40370,399,2020-06-05,0,0
40371,399,2020-06-04,0,0
40372,399,2020-06-03,0,0
40373,399,2020-06-02,0,0
40374,399,2020-06-01,0,0
40375,399,2020-05-31,0,0
40376,399,2020-05-30,0,0
40377,399,2020-05-29,0,0
40378,399,2020-05-28,0,0
40379,399,2020-05-27,0,0
40380,399,2020-05-26,0,0
40381,399,2020-05-25,0,0
40382,399,2020-05-24,0,0
40383,399,2020-05-23,0,0
40384,399,2020-05-22,0,0
40385,399,2020-05-21,0,0
40386,399,2020-05-20,0,0
40387,399,2020-05-19,0,0
40388,399,2020-05-18,0,0
40389,399,2020-05-17,0,0
40390,399,2020-05-16,0,0
40391,399,2020-05-15,0,0
40392,399,2020-05-14,0,0
40393,399,2020-05-13,0,0
40394,399,2020-05-12,0,0
40395,399,2020-05-11,0,0
40396,399,2020-05-10,0,0
40397,399,2020-05-09,0,0
40398,399,2020-05-08,0,0
40399,399,2020-05-07,0,0
40400,399,2020-05-06,0,0
40401,399,2020-05-05,0,0
40402,399,2020-05-04,0,0
40403,399,2020-05-03,0,0
40404,399,2020-05-02,0,0
40405,399,2020-05-01,0,0
40406,399,2020-04-30,0,0
40407,399,2020-04-29,0,0
40408,399,2020-04-28,0,0
40409,399,2020-04-27,0,0
40410,399,2020-04-26,0,0
40411,399,2020-04-25,0,1
40412,399,2020-04-24,0,0
40413,399,2020-04-23,0,0
40414,399,2020-04-22,0,1
40415,399,2020-04-21,0,3
40416,399,2020-04-20,0,1
40417,399,2020-04-19,0,0
40418,399,2020-04-18,0,0
40419,399,2020-04-17,0,12
40420,399,2020-04-16,0,0
40421,399,2020-04-15,0,2
40422,399,2020-04-14,0,2
40423,399,2020-04-13,0,0
40424,399,2020-04-12,0,0
40425,399,2020-04-11,0,0
40426,399,2020-04-10,0,1
40427,399,2020-04-09,0,0
40428,399,2020-04-08,0,0
40429,399,2020-04-07,0,0
40430,399,2020-04-06,0,0
40431,399,2020-04-05,0,0
40432,399,2020-04-04,0,0
40433,399,2020-04-03,0,0
40434,399,2020-04-02,0,0
40435,399,2020-04-01,0,0
40436,399,2020-03-31,0,0
40437,399,2020-03-30,0,0
40438,399,2020-03-29,0,0
40439,399,2020-03-28,0,0
40440,399,2020-03-27,0,0
40441,399,2020-03-26,0,0
40442,399,2020-03-25,0,0
40443,399,2020-03-24,0,0
40444,399,2020-03-23,0,0
40445,399,2020-03-22,0,1
40446,400,2020-06-22,0,8
40447,400,2020-06-21,0,6
40448,400,2020-06-20,0,8
40449,400,2020-06-19,0,3
40450,400,2020-06-18,0,7
40451,400,2020-06-17,0,5
40452,400,2020-06-16,0,1
40453,400,2020-06-15,0,1
40454,400,2020-06-14,0,5
40455,400,2020-06-13,0,1
40456,400,2020-06-12,0,2
40457,400,2020-06-11,0,21
40458,400,2020-06-10,0,4
40459,400,2020-06-09,0,2
40460,400,2020-06-08,0,8
40461,400,2020-06-07,0,2
40462,400,2020-06-06,0,20
40463,400,2020-06-05,0,13
40464,400,2020-06-04,0,7
40465,400,2020-06-03,0,2
40466,400,2020-06-02,0,1
40467,400,2020-06-01,0,9
40468,400,2020-05-31,0,5
40469,400,2020-05-30,0,6
40470,400,2020-05-29,0,27
40471,400,2020-05-28,0,4
40472,400,2020-05-27,0,5
40473,400,2020-05-26,1,5
40474,400,2020-05-25,0,8
40475,400,2020-05-24,0,10
40476,400,2020-05-23,0,9
40477,400,2020-05-22,0,14
40478,400,2020-05-21,0,2
40479,400,2020-05-20,0,8
40480,400,2020-05-19,1,29
40481,400,2020-05-18,0,3
40482,400,2020-05-17,0,35
40483,400,2020-05-16,0,25
40484,400,2020-05-15,0,19
40485,400,2020-05-14,0,20
40486,400,2020-05-13,0,18
40487,400,2020-05-12,0,7
40488,400,2020-05-11,1,21
40489,400,2020-05-10,0,8
40490,400,2020-05-09,1,10
40491,400,2020-05-08,0,7
40492,400,2020-05-07,0,0
40493,400,2020-05-06,0,2
40494,400,2020-05-05,0,2
40495,400,2020-05-04,0,1
40496,400,2020-05-03,0,0
40497,400,2020-05-02,0,7
40498,400,2020-05-01,2,7
40499,400,2020-04-30,1,10
40500,400,2020-04-29,0,0
40501,400,2020-04-28,0,1
40502,400,2020-04-27,0,2
40503,400,2020-04-26,0,6
40504,400,2020-04-25,0,2
40505,400,2020-04-24,0,0
40506,400,2020-04-23,0,2
40507,400,2020-04-22,0,2
40508,400,2020-04-21,1,0
40509,400,2020-04-20,0,0
40510,400,2020-04-19,0,1
40511,400,2020-04-18,0,2
40512,400,2020-04-17,2,0
40513,400,2020-04-16,0,4
40514,400,2020-04-15,0,0
40515,400,2020-04-14,0,1
40516,400,2020-04-13,0,0
40517,400,2020-04-12,0,0
40518,400,2020-04-11,0,3
40519,400,2020-04-10,0,3
40520,400,2020-04-09,0,5
40521,400,2020-04-08,0,7
40522,400,2020-04-07,0,14
40523,400,2020-04-06,0,3
40524,400,2020-04-05,0,1
40525,400,2020-04-04,1,1
40526,400,2020-04-03,0,3
40527,400,2020-04-02,1,2
40528,400,2020-04-01,0,0
40529,400,2020-03-31,0,4
40530,400,2020-03-30,0,2
40531,400,2020-03-29,0,3
40532,400,2020-03-28,1,1
40533,400,2020-03-27,0,1
40534,400,2020-03-26,0,5
40535,400,2020-03-25,0,0
40536,400,2020-03-24,0,3
40537,400,2020-03-23,0,0
40538,400,2020-03-22,0,6
40539,400,2020-03-21,0,8
40540,400,2020-03-20,0,0
40541,400,2020-03-19,0,0
40542,400,2020-03-18,0,0
40543,400,2020-03-17,0,0
40544,400,2020-03-16,0,0
40545,400,2020-03-15,0,0
40546,400,2020-03-07,0,1
40547,401,2020-06-22,0,0
40548,401,2020-06-21,0,0
40549,401,2020-06-20,0,0
40550,401,2020-06-19,0,0
40551,401,2020-06-18,0,0
40552,401,2020-06-17,0,0
40553,401,2020-06-16,0,0
40554,401,2020-06-15,0,6
40555,401,2020-06-14,0,0
40556,401,2020-06-13,0,0
40557,401,2020-06-12,0,0
40558,401,2020-06-11,0,0
40559,401,2020-06-10,0,0
40560,401,2020-06-09,0,0
40561,401,2020-06-08,0,0
40562,401,2020-06-07,0,0
40563,401,2020-06-06,0,0
40564,401,2020-06-05,0,0
40565,401,2020-06-04,0,0
40566,401,2020-06-03,0,0
40567,401,2020-06-02,0,0
40568,401,2020-06-01,0,0
40569,401,2020-05-31,0,1
40570,401,2020-05-30,0,0
40571,401,2020-05-29,0,0
40572,401,2020-05-28,0,0
40573,401,2020-05-27,0,0
40574,401,2020-05-26,0,0
40575,401,2020-05-25,0,0
40576,401,2020-05-24,0,0
40577,401,2020-05-23,0,0
40578,401,2020-05-22,0,0
40579,401,2020-05-21,0,0
40580,401,2020-05-20,0,0
40581,401,2020-05-19,0,0
40582,401,2020-05-18,0,0
40583,401,2020-05-17,0,0
40584,401,2020-05-16,0,0
40585,401,2020-05-15,0,0
40586,401,2020-05-14,0,0
40587,401,2020-05-13,0,0
40588,401,2020-05-12,0,0
40589,401,2020-05-11,0,0
40590,401,2020-05-10,0,0
40591,401,2020-05-09,0,0
40592,401,2020-05-08,0,0
40593,401,2020-05-07,0,0
40594,401,2020-05-06,0,0
40595,401,2020-05-05,0,0
40596,401,2020-05-04,0,0
40597,401,2020-05-03,0,0
40598,401,2020-05-02,0,0
40599,401,2020-05-01,0,0
40600,401,2020-04-30,0,0
40601,401,2020-04-29,0,0
40602,401,2020-04-28,0,0
40603,401,2020-04-27,0,1
40604,401,2020-04-26,0,0
40605,401,2020-04-25,0,0
40606,401,2020-04-24,0,0
40607,401,2020-04-23,0,0
40608,401,2020-04-22,0,1
40609,401,2020-04-21,0,0
40610,401,2020-04-20,0,0
40611,401,2020-04-19,0,0
40612,401,2020-04-18,0,0
40613,401,2020-04-17,0,0
40614,401,2020-04-16,0,1
40615,401,2020-04-15,0,0
40616,401,2020-04-14,0,0
40617,401,2020-04-13,0,1
40618,401,2020-04-12,0,3
40619,401,2020-04-11,0,0
40620,401,2020-04-10,0,2
40621,401,2020-04-09,0,0
40622,401,2020-04-08,0,2
40623,401,2020-04-07,1,1
40624,401,2020-04-06,1,1
40625,401,2020-04-05,0,3
40626,401,2020-04-04,0,3
40627,401,2020-04-03,1,8
40628,401,2020-04-02,2,2
40629,401,2020-04-01,0,2
40630,401,2020-03-31,0,7
40631,401,2020-03-30,1,4
40632,401,2020-03-29,0,8
40633,401,2020-03-28,1,1
40634,401,2020-03-27,0,5
40635,401,2020-03-26,1,3
40636,401,2020-03-25,0,6
40637,401,2020-03-24,0,1
40638,401,2020-03-23,0,1
40639,401,2020-03-22,0,40
40640,401,2020-03-21,0,0
40641,401,2020-03-20,0,0
40642,401,2020-03-19,0,2
40643,401,2020-03-18,0,2
40644,401,2020-03-17,0,1
40645,401,2020-03-16,0,2
40646,401,2020-03-15,0,0
40647,401,2020-03-14,0,1
40648,401,2020-03-13,0,1
40649,402,2020-06-22,0,1
40650,402,2020-06-21,0,10
40651,402,2020-06-20,0,14
40652,402,2020-06-19,0,4
40653,402,2020-06-18,1,3
40654,402,2020-06-17,0,15
40655,402,2020-06-16,0,14
40656,402,2020-06-15,0,2
40657,402,2020-06-14,0,1
40658,402,2020-06-13,0,6
40659,402,2020-06-12,0,0
40660,402,2020-06-11,0,0
40661,402,2020-06-10,0,0
40662,402,2020-06-09,0,0
40663,402,2020-06-08,0,0
40664,402,2020-06-07,0,0
40665,402,2020-06-06,0,0
40666,402,2020-06-05,0,0
40667,402,2020-06-04,1,1
40668,402,2020-06-03,0,2
40669,402,2020-06-02,0,7
40670,402,2020-06-01,0,1
40671,402,2020-05-31,0,5
40672,402,2020-05-30,0,3
40673,402,2020-05-29,0,17
40674,402,2020-05-28,0,0
40675,402,2020-05-27,0,0
40676,402,2020-05-26,0,0
40677,402,2020-05-25,0,3
40678,402,2020-05-24,1,0
40679,402,2020-05-23,0,2
40680,402,2020-05-22,0,1
40681,402,2020-05-21,0,1
40682,402,2020-05-20,1,1
40683,402,2020-05-19,1,6
40684,402,2020-05-18,0,2
40685,402,2020-05-17,0,0
40686,402,2020-05-16,0,3
40687,402,2020-05-15,0,0
40688,402,2020-05-14,0,0
40689,402,2020-05-13,0,0
40690,402,2020-05-12,0,0
40691,402,2020-05-11,0,0
40692,402,2020-05-10,0,2
40693,402,2020-05-09,1,4
40694,402,2020-05-08,1,1
40695,402,2020-05-07,0,3
40696,402,2020-05-06,0,4
40697,402,2020-05-05,1,5
40698,402,2020-05-04,0,4
40699,402,2020-05-03,1,11
40700,402,2020-05-02,1,4
40701,402,2020-05-01,0,14
40702,402,2020-04-30,0,5
40703,402,2020-04-29,1,8
40704,402,2020-04-28,1,18
40705,402,2020-04-27,0,10
40706,402,2020-04-26,0,17
40707,402,2020-04-25,0,4
40708,402,2020-04-24,0,17
40709,402,2020-04-23,0,0
40710,402,2020-04-22,0,17
40711,402,2020-04-21,0,5
40712,402,2020-04-20,1,13
40713,402,2020-04-19,0,2
40714,402,2020-04-18,0,42
40715,402,2020-04-17,2,42
40716,402,2020-04-16,1,33
40717,402,2020-04-15,0,21
40718,402,2020-04-14,3,19
40719,402,2020-04-13,3,22
40720,402,2020-04-12,3,14
40721,402,2020-04-11,0,28
40722,402,2020-04-10,2,20
40723,402,2020-04-09,1,27
40724,402,2020-04-08,0,22
40725,402,2020-04-07,3,21
40726,402,2020-04-06,1,58
40727,402,2020-04-05,5,40
40728,402,2020-04-04,0,0
40729,402,2020-04-03,3,61
40730,402,2020-04-02,1,32
40731,402,2020-04-01,1,50
40732,402,2020-03-31,0,34
40733,402,2020-03-30,2,51
40734,402,2020-03-29,0,0
40735,402,2020-03-28,1,54
40736,402,2020-03-27,0,0
40737,402,2020-03-26,2,59
40738,402,2020-03-25,0,25
40739,402,2020-03-24,0,14
40740,402,2020-03-23,2,15
40741,402,2020-03-22,0,6
40742,402,2020-03-21,1,15
40743,402,2020-03-20,0,10
40744,402,2020-03-19,0,5
40745,402,2020-03-18,0,4
40746,402,2020-03-17,0,2
40747,402,2020-03-16,0,2
40748,402,2020-03-15,0,0
40749,402,2020-03-14,0,3
40750,402,2020-03-13,0,6
40751,402,2020-03-12,0,2
40752,402,2020-03-11,0,3
40753,402,2020-03-10,0,1
40754,402,2020-03-03,0,1
40755,403,2020-06-22,23,1192
40756,403,2020-06-21,22,1248
40757,403,2020-06-20,23,1214
40758,403,2020-06-19,21,1304
40759,403,2020-06-18,19,1429
40760,403,2020-06-17,17,1467
40761,403,2020-06-16,18,1592
40762,403,2020-06-15,15,1562
40763,403,2020-06-14,14,1459
40764,403,2020-06-13,15,1195
40765,403,2020-06-12,17,987
40766,403,2020-06-11,17,922
40767,403,2020-06-10,18,993
40768,403,2020-06-09,19,989
40769,403,2020-06-08,23,914
40770,403,2020-06-07,21,878
40771,403,2020-06-06,18,930
40772,403,2020-06-05,21,988
40773,403,2020-06-04,24,867
40774,403,2020-06-03,22,786
40775,403,2020-06-02,23,827
40776,403,2020-06-01,25,839
40777,403,2020-05-31,26,983
40778,403,2020-05-30,28,1141
40779,403,2020-05-29,30,1182
40780,403,2020-05-28,34,1035
40781,403,2020-05-27,28,948
40782,403,2020-05-26,29,987
40783,403,2020-05-25,32,1141
40784,403,2020-05-24,32,1186
40785,403,2020-05-23,27,952
40786,403,2020-05-22,27,961
40787,403,2020-05-21,23,972
40788,403,2020-05-20,28,1022
40789,403,2020-05-19,31,1158
40790,403,2020-05-18,44,1368
40791,403,2020-05-17,41,1610
40792,403,2020-05-16,48,1708
40793,403,2020-05-15,55,1635
40794,403,2020-05-14,58,1639
40795,403,2020-05-13,53,1704
40796,403,2020-05-12,55,1114
40797,403,2020-05-11,47,1542
40798,403,2020-05-10,50,1546
40799,403,2020-05-09,48,1848
40800,403,2020-05-08,57,1977
40801,403,2020-05-07,64,2253
40802,403,2020-05-06,59,1832
40803,403,2020-05-05,64,1614
40804,403,2020-05-04,61,1670
40805,403,2020-05-03,78,1983
40806,403,2020-05-02,84,2188
40807,403,2020-05-01,93,2615
40808,403,2020-04-30,89,2936
40809,403,2020-04-29,92,2392
40810,403,2020-04-28,95,2131
40811,403,2020-04-27,99,2357
40812,403,2020-04-26,106,2861
40813,403,2020-04-25,109,3122
40814,403,2020-04-24,115,3116
40815,403,2020-04-23,117,3083
40816,403,2020-04-22,119,4611
40817,403,2020-04-21,123,4674
40818,403,2020-04-20,127,3977
40819,403,2020-04-19,121,3783
40820,403,2020-04-18,126,4353
40821,403,2020-04-17,125,4801
40822,403,2020-04-16,115,4281
40823,403,2020-04-15,107,4062
40824,403,2020-04-14,98,4093
40825,403,2020-04-13,97,4789
40826,403,2020-04-12,95,5138
40827,403,2020-04-11,98,4747
40828,403,2020-04-10,96,4056
40829,403,2020-04-09,87,4117
40830,403,2020-04-08,76,3892
40831,403,2020-04-07,75,3148
40832,403,2020-04-06,73,3135
40833,403,2020-04-05,76,3013
40834,403,2020-04-04,69,2786
40835,403,2020-04-03,79,2456
40836,403,2020-04-02,63,2148
40837,403,2020-04-01,46,2704
40838,403,2020-03-31,37,1610
40839,403,2020-03-30,23,1815
40840,403,2020-03-29,16,1704
40841,403,2020-03-28,17,2069
40842,403,2020-03-27,16,1196
40843,403,2020-03-26,15,561
40844,403,2020-03-25,7,343
40845,403,2020-03-24,7,293
40846,403,2020-03-23,9,289
40847,403,2020-03-22,12,277
40848,403,2020-03-21,5,311
40849,403,2020-03-20,3,168
40850,403,2020-03-19,1,93
40851,403,2020-03-18,0,51
40852,403,2020-03-17,0,29
40853,403,2020-03-16,0,16
40854,403,2020-03-13,0,1
40855,403,2020-03-12,0,1
40856,404,2020-06-22,0,2
40857,404,2020-06-21,0,0
40858,404,2020-06-20,0,0
40859,404,2020-06-19,0,0
40860,404,2020-06-18,0,0
40861,404,2020-06-17,0,0
40862,404,2020-06-16,0,0
40863,404,2020-06-15,0,0
40864,404,2020-06-14,0,0
40865,404,2020-06-13,0,0
40866,404,2020-06-12,0,0
40867,404,2020-06-11,0,0
40868,404,2020-06-10,0,0
40869,404,2020-06-09,0,0
40870,404,2020-06-08,0,0
40871,404,2020-06-07,0,0
40872,404,2020-06-06,0,0
40873,404,2020-06-05,0,0
40874,404,2020-06-04,0,0
40875,404,2020-06-03,0,0
40876,404,2020-06-02,0,0
40877,404,2020-06-01,0,0
40878,404,2020-05-31,0,0
40879,404,2020-05-30,0,0
40880,404,2020-05-29,0,0
40881,404,2020-05-28,0,0
40882,404,2020-05-27,0,0
40883,404,2020-05-26,0,0
40884,404,2020-05-25,0,0
40885,404,2020-05-24,0,0
40886,404,2020-05-23,0,0
40887,404,2020-05-22,0,0
40888,404,2020-05-21,0,0
40889,404,2020-05-20,0,0
40890,404,2020-05-19,0,0
40891,404,2020-05-18,0,0
40892,404,2020-05-17,0,0
40893,404,2020-05-16,0,0
40894,404,2020-05-15,0,0
40895,404,2020-05-14,0,0
40896,404,2020-05-13,0,0
40897,404,2020-05-12,0,0
40898,404,2020-05-11,0,0
40899,404,2020-05-10,0,0
40900,404,2020-05-09,0,0
40901,404,2020-05-08,0,0
40902,404,2020-05-07,0,0
40903,404,2020-05-06,0,0
40904,404,2020-05-05,0,0
40905,404,2020-05-04,0,0
40906,404,2020-05-03,0,0
40907,404,2020-05-02,0,0
40908,404,2020-05-01,0,0
40909,404,2020-04-30,0,0
40910,404,2020-04-29,0,0
40911,404,2020-04-28,0,1
40912,404,2020-04-27,0,0
40913,404,2020-04-26,0,0
40914,404,2020-04-25,0,0
40915,404,2020-04-24,0,0
40916,404,2020-04-23,0,0
40917,404,2020-04-22,0,0
40918,404,2020-04-21,0,0
40919,404,2020-04-20,0,0
40920,404,2020-04-19,0,0
40921,404,2020-04-18,0,0
40922,404,2020-04-17,0,0
40923,404,2020-04-16,0,1
40924,404,2020-04-15,0,0
40925,404,2020-04-14,0,1
40926,404,2020-04-13,0,0
40927,404,2020-04-12,0,0
40928,404,2020-04-11,0,1
40929,404,2020-04-10,0,0
40930,404,2020-04-09,0,0
40931,404,2020-04-08,0,0
40932,404,2020-04-07,0,3
40933,404,2020-04-06,1,0
40934,404,2020-04-05,0,0
40935,404,2020-04-04,0,0
40936,404,2020-04-03,0,0
40937,404,2020-04-02,0,0
40938,404,2020-04-01,0,0
40939,404,2020-03-31,0,0
40940,404,2020-03-30,0,0
40941,404,2020-03-29,0,3
40942,404,2020-03-28,0,0
40943,404,2020-03-27,0,1
40944,404,2020-03-26,0,0
40945,404,2020-03-25,0,1
40946,405,2020-06-22,0,15
40947,405,2020-06-21,0,0
40948,405,2020-06-20,0,14
40949,405,2020-06-19,0,9
40950,405,2020-06-18,0,8
40951,405,2020-06-17,0,19
40952,405,2020-06-16,0,9
40953,405,2020-06-15,0,11
40954,405,2020-06-14,0,0
40955,405,2020-06-13,0,6
40956,405,2020-06-12,0,14
40957,405,2020-06-11,0,8
40958,405,2020-06-10,0,11
40959,405,2020-06-09,0,30
40960,405,2020-06-08,0,23
40961,405,2020-06-07,0,36
40962,405,2020-06-06,0,35
40963,405,2020-06-05,0,15
40964,405,2020-06-04,0,18
40965,405,2020-06-03,0,32
40966,405,2020-06-02,0,-1
40967,405,2020-06-01,0,45
40968,405,2020-05-31,0,84
40969,405,2020-05-30,0,12
40970,405,2020-05-29,0,36
40971,405,2020-05-28,0,28
40972,405,2020-05-27,0,31
40973,405,2020-05-26,0,10
40974,405,2020-05-25,0,14
40975,405,2020-05-24,0,23
40976,405,2020-05-23,0,15
40977,405,2020-05-22,0,15
40978,405,2020-05-21,0,-115
40979,405,2020-05-20,0,0
40980,405,2020-05-19,0,33
40981,405,2020-05-18,0,0
40982,405,2020-05-17,0,24
40983,405,2020-05-16,0,43
40984,405,2020-05-15,0,21
40985,405,2020-05-14,0,13
40986,405,2020-05-13,0,4
40987,405,2020-05-12,0,1
40988,405,2020-05-11,0,5
40989,405,2020-05-10,0,15
40990,405,2020-05-09,0,0
40991,405,2020-05-08,0,3
40992,405,2020-05-07,0,0
40993,405,2020-05-06,0,1
40994,405,2020-05-05,0,8
40995,405,2020-05-04,0,1
40996,405,2020-05-03,0,3
40997,405,2020-05-02,0,2
40998,405,2020-05-01,0,2
40999,405,2020-04-30,0,2
41000,405,2020-04-29,0,0
41001,405,2020-04-28,0,0
41002,405,2020-04-27,0,4
41003,405,2020-04-26,0,0
41004,405,2020-04-25,0,1
41005,405,2020-04-24,0,13
41006,405,2020-04-23,0,3
41007,405,2020-04-22,0,2
41008,405,2020-04-21,0,1
41009,405,2020-04-20,0,0
41010,405,2020-04-19,0,0
41011,405,2020-04-18,0,0
41012,405,2020-04-17,0,0
41013,405,2020-04-16,0,0
41014,405,2020-04-15,0,1
41015,405,2020-04-14,0,0
41016,405,2020-04-13,0,1
41017,405,2020-04-12,0,0
41018,405,2020-04-11,0,0
41019,405,2020-04-10,0,0
41020,405,2020-04-09,0,1
41021,405,2020-04-08,0,0
41022,405,2020-04-07,0,0
41023,405,2020-04-06,0,4
41024,405,2020-04-05,0,0
41025,405,2020-04-04,0,3
41026,405,2020-04-03,0,1
41027,405,2020-04-02,0,0
41028,405,2020-04-01,0,11
41029,405,2020-03-31,0,0
41030,405,2020-03-30,0,3
41031,405,2020-03-29,0,16
41032,405,2020-03-28,0,0
41033,405,2020-03-27,0,0
41034,405,2020-03-26,0,5
41035,405,2020-03-25,0,0
41036,405,2020-03-24,0,8
41037,405,2020-03-23,0,0
41038,405,2020-03-22,0,1
41039,406,2020-06-22,8,735
41040,406,2020-06-21,9,841
41041,406,2020-06-20,19,921
41042,406,2020-06-19,23,829
41043,406,2020-06-18,31,758
41044,406,2020-06-17,11,666
41045,406,2020-06-16,12,656
41046,406,2020-06-15,9,648
41047,406,2020-06-14,10,753
41048,406,2020-06-13,16,683
41049,406,2020-06-12,21,689
41050,406,2020-06-11,23,525
41051,406,2020-06-10,13,394
41052,406,2020-06-09,9,463
41053,406,2020-06-08,11,485
41054,406,2020-06-07,0,0
41055,406,2020-06-06,15,550
41056,406,2020-06-05,15,553
41057,406,2020-06-04,12,588
41058,406,2020-06-03,8,483
41059,406,2020-06-02,19,668
41060,406,2020-06-01,12,468
41061,406,2020-05-31,0,0
41062,406,2020-05-30,27,822
41063,406,2020-05-29,25,798
41064,406,2020-05-28,0,0
41065,406,2020-05-27,21,339
41066,406,2020-05-26,6,259
41067,406,2020-05-25,12,406
41068,406,2020-05-24,17,432
41069,406,2020-05-23,9,442
41070,406,2020-05-22,15,476
41071,406,2020-05-21,16,354
41072,406,2020-05-20,13,260
41073,406,2020-05-19,21,325
41074,406,2020-05-18,17,433
41075,406,2020-05-17,14,528
41076,406,2020-05-16,27,483
41077,406,2020-05-15,17,422
41078,406,2020-05-14,14,402
41079,406,2020-05-13,17,375
41080,406,2020-05-12,17,416
41081,406,2020-05-11,15,522
41082,406,2020-05-10,15,515
41083,406,2020-05-09,21,504
41084,406,2020-05-08,13,507
41085,406,2020-05-07,11,487
41086,406,2020-05-06,13,366
41087,406,2020-05-05,15,418
41088,406,2020-05-04,9,502
41089,406,2020-05-03,0,550
41090,406,2020-05-02,29,455
